1 0 1 1 0 0 0 0 0      -0.00000247560882067d0
1 0 1 0 1 0 0 0 0      -0.00000641683881430d0
1 0 1 0 0 1 0 0 0      -0.00000328056138199d0
1 0 1 0 0 0 1 0 0       0.00000558910457672d0
1 0 0 1 1 0 0 0 0      -0.00000814824621035d0
1 0 0 1 0 1 0 0 0      -0.00003224366580537d0
1 0 0 1 0 0 1 0 0      -0.00003624564693571d0
1 0 0 0 1 1 0 0 0       0.00000956071013871d0
1 0 0 0 1 0 1 0 0      -0.00002271333123501d0
1 0 0 0 0 0 0 1 1      -0.00010730169520251d0
1 0 0 0 0 1 1 0 0       0.00026044012304778d0
0 1 1 1 0 0 0 0 0      -0.00003105142474756d0
0 1 1 0 1 0 0 0 0      -0.00003115014534471d0
0 1 1 0 0 1 0 0 0       0.00000246801492858d0
0 1 1 0 0 0 1 0 0      -0.00000579413966309d0
0 1 0 1 1 0 0 0 0      -0.00003048188284097d0
0 1 0 1 0 1 0 0 0       0.00008350243739892d0
0 1 0 1 0 0 1 0 0      -0.00014225638048327d0
0 1 0 0 1 1 0 0 0       0.00006088782676105d0
0 1 0 0 1 0 1 0 0      -0.00012661296278212d0
0 1 0 0 0 1 1 0 0       0.00001100354963542d0
0 1 0 0 0 0 0 1 1      -0.00017367990594314d0
0 0 0 0 4 0 0 0 0      -0.00000845200189387d0
0 0 0 0 2 2 0 0 0      -0.00000325018581364d0
0 0 0 0 2 0 2 0 0       0.00000081634339945d0
0 0 0 0 2 0 0 2 0      -0.00000400008265732d0
0 0 0 0 2 0 0 0 2       0.00000043475032203d0
0 0 0 0 0 4 0 0 0       0.00000625167166139d0
0 0 0 0 0 0 0 0 4       0.00002857201898085d0
0 0 1 1 1 0 0 0 0      -0.00004224482168518d0
0 0 1 1 0 1 0 0 0      -0.00004330037268540d0
0 0 1 1 0 0 1 0 0       0.00004274601856298d0
0 0 1 0 1 1 0 0 0      -0.00002279686404798d0
0 0 1 0 1 0 1 0 0       0.00001934923704006d0
0 0 1 0 0 1 1 0 0       0.00012938473339422d0
0 0 1 0 0 0 0 1 1      -0.00001226413572201d0
0 0 0 1 1 1 0 0 0      -0.00003477243187065d0
0 0 0 1 1 0 1 0 0      -0.00001081370233322d0
0 0 0 1 0 1 1 0 0      -0.00000580932744727d0
0 0 0 1 0 0 0 1 1      -0.00001268179978685d0
0 0 0 0 1 1 1 0 0      -0.00001135286867146d0
0 0 0 0 1 0 0 1 1      -0.00002051110252951d0
0 0 0 0 0 1 0 1 1       0.00000415385897210d0
0 0 0 0 0 0 1 1 1       0.00000426776735342d0
4 0 0 0 0 0 0 0 0       0.00024624524026241d0
2 2 0 0 0 0 0 0 0      -0.00000093974414588d0
2 0 2 0 0 0 0 0 0      -0.00000215666535297d0
2 0 0 2 0 0 0 0 0      -0.00000371721017704d0
2 0 0 0 2 0 0 0 0      -0.00000377416436770d0
2 0 0 0 0 2 0 0 0      -0.00006635163211832d0
2 0 0 0 0 0 2 0 0      -0.00007607750940994d0
2 0 0 0 0 0 0 2 0      -0.00010110318078573d0
2 0 0 0 0 0 0 0 2      -0.00000861527057376d0
0 4 0 0 0 0 0 0 0       0.00012764193516004d0
0 2 2 0 0 0 0 0 0       0.00005935575903231d0
0 2 0 2 0 0 0 0 0      -0.00002380875016870d0
0 2 0 0 2 0 0 0 0      -0.00002784300534041d0
0 2 0 0 0 2 0 0 0      -0.00001749822584362d0
0 2 0 0 0 0 2 0 0      -0.00003784795816626d0
0 2 0 0 0 0 0 2 0      -0.00003505720282395d0
0 2 0 0 0 0 0 0 2      -0.00005258390576290d0
0 0 4 0 0 0 0 0 0       0.00011937598362232d0
0 0 0 0 0 2 2 0 0       0.00002294304647067d0
0 0 0 0 0 2 0 2 0       0.00000764135391348d0
0 0 0 0 0 2 0 0 2       0.00000103466779698d0
0 0 0 0 0 0 4 0 0       0.00002857201898085d0
0 0 0 0 0 0 2 2 0       0.00001061815961195d0
0 0 0 0 0 0 2 0 2       0.00000521700386441d0
